Sex,isactive,Children,Educations,Age,Position,BirthPlace,InsuranceMonth,Marriage,Height,Unit,Horoscope,gender_retention_rate,education_retention_rate,age_group_retention_rate
Male,1,0,HighSchool,32,Ring,Khuzestan,91,Single,178,Production,Dey,32.32405892,33.58633776,33.28748281
Female,0,1,HighSchool,29,Ring,Shush,0,Married,161,Production,Shahrivar,38.27993255,33.58633776,33.28748281
Female,0,0,Diploma,25,Ring,Maragheh,0,Single,162,Production,Azar,38.27993255,36.96275072,28.90625
Female,0,0,Diploma,36,Ring,Qom,0,Married,175,Production,Ordibehesht,38.27993255,36.96275072,36.50485437
Male,0,1,Bachelor,33,Facilities,Qom,64,Married,177,Technical,Mehr,32.32405892,40.17094017,33.28748281
Male,0,0,Diploma,40,Ring,Qom,21,Married,174,Production,Tir,32.32405892,36.96275072,36.50485437
Female,0,1,Bachelor,36,Quality Control,Qom,104,Married,160,HR and Office,Shahrivar,38.27993255,40.17094017,36.50485437
Male,0,0,Diploma,36,Ring,Qom,0,Single,177,Production,Bahman,32.32405892,36.96275072,36.50485437
Female,0,2,Diploma,35,Ring,Shush,0,Married,161,Production,Shahrivar,38.27993255,36.96275072,36.50485437
Male,0,0,HighSchool,22,Autoconer,Qom,0,Single,173,Production,Tir,32.32405892,33.58633776,28.90625
Female,0,0,Bachelor,35,Office,Zanjan,0,Single,128,Production,Dey,38.27993255,40.17094017,36.50485437
Male,0,0,Bachelor,32,Electronic,Qom,0,Single,165,Production,Esfand,32.32405892,40.17094017,33.28748281
Female,0,0,Bachelor,26,Business,Tehran,0,Single,171,Production,Khordad,38.27993255,40.17094017,28.90625
Male,0,0,HighSchool,29,Maintenance and Repairs,Zanjan,65,Married,179,Production,Khordad,32.32405892,33.58633776,33.28748281
Male,0,0,Diploma,23,Ring,Qom,0,Single,165,Production,Mehr,32.32405892,36.96275072,28.90625
Male,1,1,Diploma,34,Packing,Qom,79,Married,171,Production,Khordad,32.32405892,36.96275072,33.28748281
Male,0,1,Diploma,27,Ring,Zahedan,0,Married,178,Production,Shahrivar,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,23,Autoconer,Qom,0,Single,175,Production,Farvardin,32.32405892,36.96275072,28.90625
Female,1,0,Bachelor,40,Ring,Zanjan,0,Single,158,Production,Ordibehesht,38.27993255,40.17094017,36.50485437
Male,0,0,HighSchool,33,Flyer,Qom,0,Married,174,Production,Ordibehesht,32.32405892,33.58633776,33.28748281
Male,0,0,Diploma,24,Ring,Qom,0,Married,176,Production,Tir,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,32,Packing,Arak,62,Married,175,Production,Azar,32.32405892,36.96275072,33.28748281
Male,0,0,HighSchool,25,Flyer,Qom,0,Married,176,Production,Azar,32.32405892,33.58633776,28.90625
Male,0,0,Diploma,38,Security,Blue,156,Married,183,Production,Ordibehesht,32.32405892,36.96275072,36.50485437
Male,1,0,Diploma,23,Ring,Qom,0,Single,167,Production,Farvardin,32.32405892,36.96275072,28.90625
Female,0,0,HighSchool,38,Ring,Ahwaz,0,Married,161,Production,Azar,38.27993255,33.58633776,36.50485437
Male,0,0,HighSchool,23,Autoconer,Hamadan,0,Married,175,Production,Aban,32.32405892,33.58633776,28.90625
Male,1,0,HighSchool,34,Warehouse,Qom,0,Single,181,Production,Esfand,32.32405892,33.58633776,33.28748281
Male,0,0,Bachelor,37,Flyer,Guilan,0,Single,169,Production,Dey,32.32405892,40.17094017,36.50485437
Male,0,0,HighSchool,35,Ring,Qom,85,Married,175,Production,Shahrivar,32.32405892,33.58633776,36.50485437
Male,1,0,Diploma,24,Packing,Qom,0,Single,187,Production,Farvardin,32.32405892,36.96275072,28.90625
Female,0,0,HighSchool,29,Ring,Qom,0,Married,165,Production,Mehr,38.27993255,33.58633776,33.28748281
Male,0,0,Diploma,22,Packing,Qom,0,Single,194,Production,Dey,32.32405892,36.96275072,28.90625
Male,0,0,Master,32,Business,Afghanistan,0,Married,173,Production,Azar,32.32405892,48.38709677,33.28748281
Female,0,0,HighSchool,43,Ring,Qom,0,Married,163,Production,Shahrivar,38.27993255,33.58633776,44.7761194
Female,0,1,HighSchool,37,Ring,Ashtian,93,Married,160,Production,Dey,38.27993255,33.58633776,36.50485437
Male,0,0,Diploma,25,Autoconer,Qom,0,Single,175,Production,Farvardin,32.32405892,36.96275072,28.90625
Female,0,0,Diploma,49,Ring,Qom,0,Married,162,Production,Ordibehesht,38.27993255,36.96275072,44.7761194
Female,0,0,HighSchool,38,Ring,Gachsaran,0,Married,163,Production,Bahman,38.27993255,33.58633776,36.50485437
Male,0,0,Diploma,32,Flyer,Mahns,0,Married,170,Production,Esfand,32.32405892,36.96275072,33.28748281
Female,0,1,Diploma,38,Ring,Qom,0,Married,162,Production,Shahrivar,38.27993255,36.96275072,36.50485437
Female,0,2,HighSchool,36,Ring,Ashtian,0,Married,163,Production,Mordad,38.27993255,33.58633776,36.50485437
Male,0,0,Diploma,22,Ring,Qom,0,Single,163,Production,Khordad,32.32405892,36.96275072,28.90625
Female,0,0,Diploma,22,Ring,Qom,0,Married,163,Production,Esfand,38.27993255,36.96275072,28.90625
Male,0,0,Bachelor,36,Passage,Land,0,Single,177,Production,Aban,32.32405892,40.17094017,36.50485437
Male,0,0,HighSchool,27,Maintenance and Repairs,Qom,0,Married,173,Production,Aban,32.32405892,33.58633776,33.28748281
Male,0,0,Bachelor,37,Electronic,Bostan Abad,0,Married,176,IT,Bahman,32.32405892,40.17094017,36.50485437
Male,1,2,Diploma,44,Maintenance and Repairs,Qom,160,Married,173,Production,Shahrivar,32.32405892,36.96275072,44.7761194
Male,1,0,Diploma,30,Security,Qom,67,Single,189,Production,Dey,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,29,Packing,Qom,0,Married,165,Production,Khordad,32.32405892,36.96275072,33.28748281
Male,0,0,HighSchool,38,Warehouse,Qom,0,Married,180,Production,Shahrivar,32.32405892,33.58633776,36.50485437
Female,1,0,Bachelor,43,Financial,Hashtrood,0,Single,159,Production,Khordad,38.27993255,40.17094017,44.7761194
Female,1,0,Bachelor,38,Financial,Tehran,0,Single,170,Production,Shahrivar,38.27993255,40.17094017,36.50485437
Female,1,0,Bachelor,26,Financial,Tehran,0,Single,145,Production,Dey,38.27993255,40.17094017,28.90625
Male,1,2,HighSchool,43,Warehouse,Qom,155,Married,174,Production,Aban,32.32405892,33.58633776,44.7761194
Male,0,0,Diploma,27,Packing,Property Garden,10,Married,180,Production,Aban,32.32405892,36.96275072,33.28748281
Male,0,0,Elementary,33,Flyer,Qom,0,Married,175,Production,Farvardin,32.32405892,17.67241379,33.28748281
Male,0,0,HighSchool,31,Ring,Qom,8,Single,176,Production,Mehr,32.32405892,33.58633776,33.28748281
Male,0,0,PostDiploma,27,Ring,Qom,0,Married,111,Production,Mordad,32.32405892,39.78494624,33.28748281
Male,1,0,Diploma,37,Press,Khuzestan,0,Single,170,Production,Azar,32.32405892,36.96275072,36.50485437
Male,0,0,HighSchool,44,Passage,Qom,140,Married,175,Production,Ordibehesht,32.32405892,33.58633776,44.7761194
Male,1,3,HighSchool,40,Warehouse,East Azerbaijan,164,Married,175,Production,Bahman,32.32405892,33.58633776,36.50485437
Male,0,0,Diploma,33,Electronic,Qom,58,Married,183,Electronic,Bahman,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,36,Ring,Takab,0,Married,177,Production,Mehr,32.32405892,36.96275072,36.50485437
Male,0,0,Diploma,27,Packing,Qom,12,Married,170,Production,Ordibehesht,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,23,Ring,Qom,0,Married,185,Production,Shahrivar,32.32405892,36.96275072,28.90625
Female,0,0,Diploma,28,Ring,Drainage,0,Married,161,Production,Khordad,38.27993255,36.96275072,33.28748281
Female,0,0,Bachelor,41,HR and Training,Khorramabad,61,Single,160,HR and Office,Tir,38.27993255,40.17094017,36.50485437
Male,0,0,HighSchool,22,Autoconer,Abadan,0,Single,174,Production,Shahrivar,32.32405892,33.58633776,28.90625
Male,0,0,PostDiploma,26,Ring,Qom,0,Married,172,Production,Farvardin,32.32405892,39.78494624,28.90625
Male,1,0,Diploma,22,Jet,Qom,0,Single,180,Production,Shahrivar,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,35,Maintenance and Repairs,West,15,Married,175,Production,Farvardin,32.32405892,36.96275072,36.50485437
Female,0,0,Diploma,28,Ring,Khorramabad,0,Single,160,Production,Shahrivar,38.27993255,36.96275072,33.28748281
Male,0,0,HighSchool,28,Packing,Afghanistan,6,Married,174,Production,Farvardin,32.32405892,33.58633776,33.28748281
Male,0,0,Diploma,33,Maintenance and Repairs,Qom,30,Single,100,Production,Mordad,32.32405892,36.96275072,33.28748281
Female,0,0,Diploma,42,Ring,Qom,0,Married,165,Production,Farvardin,38.27993255,36.96275072,44.7761194
Female,0,0,HighSchool,29,Ring,Band of Shahr,2,Married,164,Production,Bahman,38.27993255,33.58633776,33.28748281
Male,0,0,HighSchool,27,Packing,Qom,14,Married,171,Production,Bahman,32.32405892,33.58633776,33.28748281
Female,0,0,HighSchool,32,Ring,Qom,0,Married,167,Production,Aban,38.27993255,33.58633776,33.28748281
Male,0,0,HighSchool,45,Warehouse,Charavimaq,153,Married,174,Production,Farvardin,32.32405892,33.58633776,44.7761194
Male,0,0,Bachelor,37,Electronic,Qom,168,Married,175,HR and Office,Tir,32.32405892,40.17094017,36.50485437
Female,0,1,Diploma,44,Ring,Shush,88,Married,161,Production,Aban,38.27993255,36.96275072,44.7761194
Male,0,0,HighSchool,25,Ring,Qom,20,Single,178,Production,Aban,32.32405892,33.58633776,28.90625
Male,0,2,HighSchool,43,Warehouse,Qom,46,Married,180,Production,Khordad,32.32405892,33.58633776,44.7761194
Male,0,0,HighSchool,45,Autoconer,Khorramabad,96,Married,175,Production,Dey,32.32405892,33.58633776,44.7761194
Female,0,0,HighSchool,30,Ring,Qom,0,Married,160,Production,Farvardin,38.27993255,33.58633776,33.28748281
Male,0,0,Diploma,31,Flyer,Qom,0,Married,180,Production,Esfand,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,37,Packing,Qom,0,Married,165,Production,Dey,32.32405892,36.96275072,36.50485437
Male,0,1,Diploma,29,Maintenance and Repairs,Qom,11,Married,175,Production,Farvardin,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,26,Press,Qom,31,Married,179,Production,Khordad,32.32405892,36.96275072,28.90625
Female,0,0,Diploma,34,Ring,Khorramabad,0,Single,160,Production,Khordad,38.27993255,36.96275072,33.28748281
Female,0,0,HighSchool,37,Ring,Shush,0,Married,112,Production,Dey,38.27993255,33.58633776,36.50485437
Male,0,0,Diploma,42,Ring,Kashan,77,Married,176,Production,Ordibehesht,32.32405892,36.96275072,44.7761194
Male,0,0,HighSchool,22,Autoconer,Qom,2,Single,174,Production,Tir,32.32405892,33.58633776,28.90625
Male,0,0,Diploma,35,Ring,Qom,0,Married,177,Production,Farvardin,32.32405892,36.96275072,36.50485437
Male,0,0,Diploma,44,Ring,Qom,119,Married,174,Production,Tir,32.32405892,36.96275072,44.7761194
Male,0,0,HighSchool,36,Facilities,Qom,0,Married,175,Production,Khordad,32.32405892,33.58633776,36.50485437
Male,1,0,HighSchool,33,Maintenance and Repairs,Khuzestan,37,Married,173,Production,Shahrivar,32.32405892,33.58633776,33.28748281
Male,1,0,HighSchool,33,Packing,Hamadan,0,Married,168,Production,Azar,32.32405892,33.58633776,33.28748281
Male,0,0,Diploma,45,Electronic,Qom,173,Married,165,Production,Mordad,32.32405892,36.96275072,44.7761194
Female,0,0,Bachelor,41,Office,Tehran,0,Married,171,Production,Tir,38.27993255,40.17094017,36.50485437
Male,0,0,Bachelor,27,Doubling,Qom,0,Single,178,Production,Ordibehesht,32.32405892,40.17094017,33.28748281
Male,0,0,HighSchool,24,Autoconer,Tehran,3,Single,175,Production,Dey,32.32405892,33.58633776,28.90625
Male,0,0,HighSchool,24,Ring,Tehran,12,Single,180,Production,Dey,32.32405892,33.58633776,28.90625
Female,0,0,HighSchool,37,Ring,Hamadan,0,Married,158,Production,Khordad,38.27993255,33.58633776,36.50485437
Male,0,0,Diploma,36,Maintenance and Repairs,Andimeshk,51,Married,175,Production,Shahrivar,32.32405892,36.96275072,36.50485437
Male,0,0,HighSchool,35,Packing,Kut,3,Married,164,Production,Mordad,32.32405892,33.58633776,36.50485437
Female,0,0,Diploma,31,Ring,Qom,0,Married,165,Production,Shahrivar,38.27993255,36.96275072,33.28748281
Male,0,0,Diploma,36,Ring,Qom,134,Married,178,Production,Farvardin,32.32405892,36.96275072,36.50485437
Female,0,0,Diploma,26,Ring,Qom,15,Married,165,Production,Shahrivar,38.27993255,36.96275072,28.90625
Male,0,0,PostDiploma,24,Ring,Qom,0,Married,0,Production,Mordad,32.32405892,39.78494624,28.90625
Female,0,0,Diploma,39,Ring,Qom,0,Married,0,Production,Farvardin,38.27993255,36.96275072,36.50485437
Male,0,0,Diploma,23,Autoconer,Qom,0,Single,173,Production,Farvardin,32.32405892,36.96275072,28.90625
Male,0,0,HighSchool,28,Ring,Charavimaq,0,Married,172,Production,Mordad,32.32405892,33.58633776,33.28748281
Male,1,0,HighSchool,26,Autoconer,Lorestan,0,Single,176,Production,Azar,32.32405892,33.58633776,28.90625
Female,0,0,Bachelor,44,Office,Karaj,0,Single,160,Production,Ordibehesht,38.27993255,40.17094017,44.7761194
Female,0,0,Bachelor,43,Office,Tehran,0,Single,170,Production,Bahman,38.27993255,40.17094017,44.7761194
Male,0,0,HighSchool,23,Packing,Qom,1,Married,186,Production,Esfand,32.32405892,33.58633776,28.90625
Female,0,0,HighSchool,31,Ring,Qom,0,Married,0,Production,Dey,38.27993255,33.58633776,33.28748281
Male,0,0,HighSchool,32,Security,Qom,162,Single,186,Production,Esfand,32.32405892,33.58633776,33.28748281
Male,0,0,Diploma,25,Passage,Qom,0,Single,178,Production,Azar,32.32405892,36.96275072,28.90625
Male,0,0,HighSchool,21,Ring,Qom,11,Married,0,Production,Khordad,32.32405892,33.58633776,46.15384615
Male,0,0,Bachelor,30,Electronic,Qom,62,Married,179,Production,Mehr,32.32405892,40.17094017,33.28748281
Female,0,0,Diploma,30,Ring,Shush,0,Married,158,Production,Azar,38.27993255,36.96275072,33.28748281
Male,0,0,HighSchool,22,Carding,Qom,0,Married,0,Production,Dey,32.32405892,33.58633776,28.90625
Male,0,0,Diploma,29,Ring,Qom,0,Single,0,Production,Shahrivar,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,23,Ring,Qom,0,Single,178,Production,Shahrivar,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,31,Ring,Tehran,60,Married,178,Production,Mehr,32.32405892,36.96275072,33.28748281
Female,1,0,Bachelor,36,Office,Tehran,0,Married,171,Production,Khordad,38.27993255,40.17094017,36.50485437
Male,0,0,Diploma,36,Packing,West,113,Married,0,Production,Khordad,32.32405892,36.96275072,36.50485437
Male,0,0,Diploma,32,Packing,Arak,57,Married,0,Production,Ordibehesht,32.32405892,36.96275072,33.28748281
Male,0,0,HighSchool,36,Ring,Qom,0,Married,165,Production,Mordad,32.32405892,33.58633776,36.50485437
Female,0,0,HighSchool,41,Ring,Qom,0,Married,170,Production,Tir,38.27993255,33.58633776,36.50485437
Male,1,0,Diploma,37,Autoconer,Qom,0,Single,177,Production,Tir,32.32405892,36.96275072,36.50485437
Female,0,0,PostDiploma,24,Ring,Qom,0,Single,159,Production,Khordad,38.27993255,39.78494624,28.90625
Female,0,0,Diploma,30,Ring,Qom,0,Married,0,Production,Esfand,38.27993255,36.96275072,33.28748281
Female,0,0,Bachelor,35,Financial,Tehran,0,Single,171,Production,Khordad,38.27993255,40.17094017,36.50485437
Male,0,0,Diploma,34,Ring,Qom,44,Married,0,Production,Mordad,32.32405892,36.96275072,33.28748281
Male,0,0,Bachelor,36,Electronic,Qom,0,Married,176,Production,Mordad,32.32405892,40.17094017,36.50485437
Male,0,0,HighSchool,28,Ring,Qom,0,Single,0,Production,Mehr,32.32405892,33.58633776,33.28748281
Male,1,0,Diploma,23,Ring,Qom,4,Single,167,Production,Farvardin,32.32405892,36.96275072,28.90625
Male,0,2,Bachelor,39,Electronic,Lanjan,53,Married,189,Technical,Mordad,32.32405892,40.17094017,36.50485437
Male,0,0,Diploma,22,Packing,Qom,0,Married,187,Production,Mordad,32.32405892,36.96275072,28.90625
Male,0,3,HighSchool,45,Warehouse,Shushtar,16,Married,176,Production,Aban,32.32405892,33.58633776,44.7761194
Male,0,0,Diploma,23,Ring,Qom,0,Single,185,Production,Shahrivar,32.32405892,36.96275072,28.90625
Female,0,0,Bachelor,25,Business,Isfahan,0,Single,161,Production,Shahrivar,38.27993255,40.17094017,28.90625
Male,0,0,Bachelor,33,Autoconer,Qom,0,Married,170,Production,Farvardin,32.32405892,40.17094017,33.28748281
Male,0,0,HighSchool,36,Security,Qom,0,Single,185,Production,Azar,32.32405892,33.58633776,36.50485437
Male,0,0,Diploma,38,Security,Khorramabad,0,Married,180,Production,Dey,32.32405892,36.96275072,36.50485437
Male,0,1,HighSchool,35,Warehouse,Qom,133,Married,180,Production,Mehr,32.32405892,33.58633776,36.50485437
Male,1,0,HighSchool,20,Jet,Qom,0,Single,180,Production,Khordad,32.32405892,33.58633776,46.15384615
Male,0,0,PostDiploma,30,Open End,God,7,Married,180,Production,Tir,32.32405892,39.78494624,33.28748281
Male,0,0,Bachelor,28,Technical and Engineering,Stigma,0,Single,177,Production,Shahrivar,32.32405892,40.17094017,33.28748281
Male,0,0,HighSchool,30,Packing,Qom,81,Married,167,Production,Shahrivar,32.32405892,33.58633776,33.28748281
Male,1,0,Diploma,37,Technical and Engineering,East Azerbaijan,177,Married,172,Production,Farvardin,32.32405892,36.96275072,36.50485437
Male,0,0,Bachelor,27,Electronic,Qom,0,Married,175,Production,Azar,32.32405892,40.17094017,33.28748281
Male,1,0,HighSchool,25,Open End,Qom,25,Married,185,Production,Azar,32.32405892,33.58633776,28.90625
Male,0,0,HighSchool,35,Flyer,Qom,111,Married,170,Production,Tir,32.32405892,33.58633776,36.50485437
Male,0,0,HighSchool,35,Ring,Qom,76,Married,180,Production,Azar,32.32405892,33.58633776,36.50485437
Male,0,0,Diploma,34,Packing,Qom,0,Married,175,Production,Aban,32.32405892,36.96275072,33.28748281
Male,0,0,HighSchool,33,Warehouse,Dezful,98,Married,178,Production,Khordad,32.32405892,33.58633776,33.28748281
Male,1,0,Diploma,27,Press,Qom,38,Single,175,Production,Mordad,32.32405892,36.96275072,33.28748281
Male,0,0,Bachelor,39,Electronic,Qom,111,Married,175,HR and Office,Mordad,32.32405892,40.17094017,36.50485437
Female,0,0,Bachelor,40,HR and Training,Qom,28,Married,170,HR and Office,Esfand,38.27993255,40.17094017,36.50485437
Female,1,0,Bachelor,30,Financial,Arak,0,Single,148,Production,Shahrivar,38.27993255,40.17094017,33.28748281
Male,0,0,HighSchool,25,Ring,Qom,0,Single,170,Production,Azar,32.32405892,33.58633776,28.90625
Male,0,0,HighSchool,103,Ring,Qom,0,Single,170,Production,Farvardin,32.32405892,33.58633776,34.40443213
Male,0,0,Bachelor,27,Maintenance and Repairs,Rosen,7,Single,178,Production,Esfand,32.32405892,40.17094017,33.28748281
Male,0,0,HighSchool,28,Facilities,Qom,0,Married,180,Production,Ordibehesht,32.32405892,33.58633776,33.28748281
Male,0,0,HighSchool,37,Ring,Pharmacy,18,Single,180,Production,Shahrivar,32.32405892,33.58633776,36.50485437
Male,0,0,Diploma,44,Ring,Tehran,65,Married,187,Production,Khordad,32.32405892,36.96275072,44.7761194
Female,1,0,HighSchool,30,Ring,Central,10,Married,169,Production,Esfand,38.27993255,33.58633776,33.28748281
Male,1,0,HighSchool,21,Packing,Qom,0,Married,180,Production,Mehr,32.32405892,33.58633776,46.15384615
Male,0,0,Diploma,36,Flyer,Qom,0,Married,187,Production,Azar,32.32405892,36.96275072,36.50485437
Male,0,0,Diploma,32,Packing,Abadan,0,Married,170,Production,Shahrivar,32.32405892,36.96275072,33.28748281
Female,0,0,Diploma,43,Ring,Qom,0,Married,170,Production,Khordad,38.27993255,36.96275072,44.7761194
Male,1,0,Diploma,25,Ring,Lorestan,0,Single,180,Production,Dey,32.32405892,36.96275072,28.90625
Male,0,0,PostDiploma,26,Ring,Rosen,0,Married,173,Production,Azar,32.32405892,39.78494624,28.90625
Male,0,0,HighSchool,23,Ring,Qom,0,Single,185,Production,Azar,32.32405892,33.58633776,28.90625
Male,1,0,Diploma,24,Packing,Qom,0,Married,184,Production,Farvardin,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,27,Flyer,Khorramabad,0,Married,174,Production,Farvardin,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,30,Packing,Qom,0,Single,170,Production,Azar,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,30,Maintenance and Repairs,Qom,0,Single,181,Production,Azar,32.32405892,36.96275072,33.28748281
Male,1,1,Diploma,29,Passage,Afghanistan,0,Married,175,Production,Farvardin,32.32405892,36.96275072,33.28748281
Female,1,1,Diploma,27,Ring,Qom,0,Married,160,Production,Ordibehesht,38.27993255,36.96275072,33.28748281
Male,0,0,Diploma,40,Ring,Qom,0,Married,178,Production,Ordibehesht,32.32405892,36.96275072,36.50485437
Male,0,0,HighSchool,23,Ring,Qom,0,Single,167,Production,Tir,32.32405892,33.58633776,28.90625
